stock_symbol,company_name,abbreviation,sector_id,address,chairman,general_manager,spokesperson,spokesperson_title,founding_date,otc_listed_date,outstanding_common_shares,private_placement_common_shares,preferred_shares,common_stock_dividend_frequency,common_stock_dividend_decision_level,accounting_firm,accountant_1,accountant_2,website
8171,天宇工業股份有限公司,天宇,28,新北市新店區民權路130巷8號5樓,吳祖璋,劉奇威,劉奇威,總經理,1983-10-01,2011-12-19,112464282,0,0,每年,股東會,勤業眾信聯合會計師事務所,楊啟聖,黃惠敏,http?G//www.feii.com.tw?@?@
8176,智捷科技股份有限公司,智捷,15,30078新竹市科學工業園區新安路8號5樓,凡恩科技股份有限公司,吳佳芳,吳佳芳,總經理,1995-03-10,2013-06-25,71701000,0,0,每年,董事會,安永聯合會計師事務所,劉榮進,張正道,www.zcom.com.tw
8182,加高電子股份有限公司,加高,13,高雄市大寮區大發工業區華東路39號,楊瑞陽,楊景晴,陳毓宏,特助,1976-11-22,2006-05-25,107041215,0,0,每年,董事會,資誠聯合會計師事務所,吳建志,王國華,http://www.hele.com.tw
8183,台灣精星科技股份有限公司,精星,14,新竹縣湖口鄉鳳凰村實踐路12號,焦佑衡,劉貞佑,黃伯彰,財務總處經理,1990-12-15,2005-03-30,121251068,0,0,每年,股東會,勤業眾信聯合會計師事務所,薛峻泯,褚世蘭,http://www.psaitc.com
8227,巨有科技股份有限公司,巨有科技,1,台北市內湖路一段88號8樓,賴志賢,賴志賢,宋志翔,副總經理,1991-08-15,2022-12-20,39543000,0,0,每年,股東會,勤業眾信聯合會計師事務所,何瑞軒,黃海悅,www.pgc.com.tw
8234,新漢股份有限公司,新漢,12,新北市中和區中正路920號9樓,林茂昌,楊建興,陳原彬,財務長,1992-11-14,2007-06-07,141226472,0,0,每年,股東會,資誠聯合會計師事務所,吳仁杰,王菘澤,www.nexcom.com.tw
8240,華宏新技股份有限公司,華宏,2,高雄市前金區中正四路235號11樓6-7室,張尊賢,林志明,林志明,總經理,1973-08-09,2005-06-23,100004414,0,0,每年,董事會,勤業眾信聯合會計師事務所,吳秋燕,張慈媛,https://www.wahhong.com
8255,朋程科技股份有限公司,朋程,11,桃園市蘆竹區南崁路2段22號1樓,姚宕梁,吳憲忠,吳憲忠,總經理,1998-11-17,2006-04-25,101733480,0,0,每年,董事會,勤業眾信會計師事務所,劉明賢,陳建瑋,www.actron.com.tw
8272,全景軟體股份有限公司,全景軟體,18,新竹科學園區新竹縣寶山鄉園區二路48號2樓,楊瑞明,楊文和,楊文和,總經理,1998-04-14,2024-10-23,18997755,0,0,每年,股東會,安侯建業聯合會計師事務所,呂倩慧,鄭安志,http://www.changingtec.com
8277,商丞科技股份有限公司,商丞,1,台北市內湖區瑞光路513巷22弄5號3樓之6,程慶中,程慶中,謝大偉,副總經理,1994-05-16,2004-12-27,91628833,0,0,每年,董事會,國富浩華聯合會計師事務所,張亞荃,林金鳳,https://www.unifosa.com.tw
8279,生展生物科技股份有限公司,生展,19,台南市新營區開元路154號A棟,陳威仁,陳威仁,吳介尊,總經理特別助理,1999-04-28,2016-09-26,27100851,0,0,每年,董事會,資誠聯合會計師事務所,葉芳婷,徐惠榆,http://www.syngen.com.tw
